-0.046996,-0.048946,0.001018,-0.052894,-0.029929,-0.000850,0.016795,-0.000194,-0.046049,0.018477,-0.057707,-0.069270,-0.007236,-0.076716,-0.057371,0.007527,0.024504,-0.053533,0.025614,-0.045651,-0.040513,-0.058109,0.003843,-0.030760,0.010477,0.000353,-0.042900,0.023435,-0.046559,-0.029959,-0.038092,-0.007268,-0.004730,-0.055824,-0.037876,-0.010925,0.002561,-0.010064,-0.022428,-0.000336,-0.040790,-0.004528,-0.035731,0.014648,-0.035050,-0.042063,-0.035655,-0.013704,-0.060285,-0.042977,0.004638,0.001534,-0.016639,-0.035724,0.007746,
-0.025709,-0.045089,0.056206,-0.016215,-0.027163,0.044630,0.056150,0.051595,-0.030651,0.044538,-0.006067,-0.007023,0.036045,-0.003886,-0.013022,0.031627,0.019046,-0.012869,0.037537,0.002395,-0.008991,-0.002841,0.019535,0.008165,0.019994,0.025246,0.000578,0.021229,-0.009359,0.003056,0.016953,0.016664,0.032810,0.017741,-0.000270,0.018699,0.022272,0.018568,-0.015626,0.025670,-0.022899,0.007460,-0.020358,0.036351,-0.010395,-0.004863,-0.009017,0.031942,-0.005472,-0.015873,0.042246,0.029258,0.036003,-0.015442,0.035129,
-0.057902,-0.046415,0.012328,-0.038114,-0.055074,0.010635,0.018202,0.001772,-0.050705,0.000114,-0.065692,-0.064815,-0.003075,-0.055524,-0.064794,0.017425,-0.001631,-0.066542,0.009796,-0.047754,-0.049241,-0.039698,-0.025754,-0.039713,-0.023810,-0.032763,-0.029449,-0.035640,-0.051132,-0.027075,-0.026773,-0.014863,-0.024194,-0.011909,-0.038056,-0.019797,-0.029793,-0.025347,-0.037893,-0.025820,-0.038598,-0.040240,-0.023653,-0.024321,-0.031383,-0.019610,-0.021209,-0.024414,-0.025566,-0.059283,-0.002230,-0.013064,-0.031102,-0.033950,-0.019202,
0.075315,0.062117,-0.039126,0.062279,0.052307,-0.040417,-0.059294,-0.030185,0.068318,-0.040103,0.077771,0.055114,-0.025601,0.069075,0.069564,-0.054889,-0.048816,0.066102,-0.034815,0.113184,0.086311,0.090710,-0.060043,0.079204,-0.062750,-0.052880,0.087805,-0.062153,0.089534,0.089439,0.085327,-0.064373,-0.059870,0.093109,0.075213,-0.059334,-0.067367,-0.063799,0.090982,-0.066356,0.067190,-0.046488,0.097260,-0.075519,0.077779,0.096684,0.099423,-0.050635,0.074733,0.059549,-0.050826,-0.067112,-0.047474,0.072160,-0.059490,
-0.036056,-0.021007,0.003940,-0.039798,-0.070736,0.029794,0.009416,-0.007194,-0.055077,0.007605,-0.045344,-0.056321,-0.005162,-0.042695,-0.052254,-0.011824,0.017237,-0.042282,0.002719,-0.041545,-0.039567,-0.018247,-0.009069,-0.057361,0.008116,-0.023431,-0.054766,0.007515,-0.050844,-0.029932,-0.030087,0.017078,-0.000223,-0.009107,-0.039299,0.009385,0.000517,-0.007629,-0.048744,-0.002780,-0.047205,-0.010135,-0.029433,-0.019247,-0.052840,-0.033128,-0.038095,0.018337,-0.032493,-0.059190,0.012153,0.009952,-0.003678,-0.047800,0.018492,
-0.051786,-0.033874,0.051858,-0.027041,-0.059213,0.056270,0.034529,0.036738,-0.043728,0.039339,-0.026338,-0.040924,0.045644,-0.018194,-0.034325,0.031757,0.035667,-0.041016,0.035431,-0.038929,-0.035174,-0.030667,0.021505,-0.018206,0.027626,0.013317,-0.022731,0.027302,-0.029273,-0.026062,-0.034711,0.013324,0.005741,-0.009592,-0.008574,0.002019,0.006073,0.022574,-0.022215,0.021329,-0.034303,0.020952,-0.031813,0.013632,-0.028185,-0.017791,-0.028995,0.016323,-0.036288,-0.029773,0.021119,0.010954,0.015116,-0.043114,0.012969,
-0.092661,-0.068655,0.059591,-0.093029,-0.045169,0.067313,0.074516,0.066588,-0.067754,0.076562,-0.084533,-0.096925,0.082046,-0.084532,-0.054656,0.082331,0.100575,-0.068870,0.068014,-0.101098,-0.093438,-0.104094,0.085015,-0.071906,0.098685,0.090043,-0.083217,0.083618,-0.077157,-0.097710,-0.096808,0.072444,0.063878,-0.103915,-0.030845,0.067993,0.080060,0.094818,-0.074294,0.086813,-0.060396,0.090368,-0.087928,0.092187,-0.073965,-0.100340,-0.085905,0.052469,-0.116779,-0.031931,0.057221,0.071088,0.074758,-0.043063,0.063375,
-0.113356,-0.099157,0.062446,-0.095557,-0.048416,0.060467,0.070928,0.065697,-0.073074,0.077570,-0.076395,-0.073154,0.054572,-0.081369,-0.059314,0.046201,0.064221,-0.064984,0.057619,-0.077978,-0.063971,-0.067085,0.036513,-0.035460,0.025027,0.022670,-0.029356,0.025709,-0.041785,-0.048727,-0.050009,0.015531,0.000118,-0.054164,-0.006017,-0.009664,-0.001480,0.022684,-0.026906,0.013897,-0.023132,0.023943,-0.040070,0.028647,-0.030262,-0.057357,-0.050429,0.012912,-0.052407,-0.007344,0.008805,0.017941,0.024918,-0.025710,0.021513,
-0.059723,-0.065145,0.091538,-0.077318,-0.015276,0.086185,0.094615,0.091896,-0.049832,0.106764,-0.075716,-0.052866,0.096374,-0.067953,-0.028077,0.104375,0.099268,-0.054850,0.107908,-0.112346,-0.107362,-0.112257,0.152392,-0.105384,0.153551,0.150940,-0.117228,0.162024,-0.097072,-0.125485,-0.113615,0.166119,0.140223,-0.123101,-0.071347,0.152815,0.161411,0.157832,-0.107061,0.162093,-0.084830,0.169406,-0.125708,0.156858,-0.123331,-0.126383,-0.123657,0.133951,-0.102771,-0.049374,0.124763,0.161345,0.153156,-0.070782,0.136969,
-0.051909,-0.042041,0.035785,-0.053480,-0.026720,0.035804,0.049652,0.060037,-0.032290,0.045905,-0.038243,-0.036860,0.042932,-0.038382,-0.017335,0.050319,0.040430,-0.035664,0.030959,-0.015812,-0.026037,-0.021578,0.025293,-0.006997,0.005509,0.021527,0.000539,0.008857,0.000385,-0.003896,-0.004882,0.016868,0.009997,-0.008443,-0.016188,0.025788,0.024583,0.013125,-0.013184,0.016246,-0.008366,0.008709,-0.017941,0.011501,-0.009916,-0.023965,-0.009381,0.025235,-0.008404,-0.015849,0.025689,0.015695,0.030902,-0.030617,0.013522,
-0.100913,-0.090831,0.033798,-0.131001,-0.046352,0.037483,0.046788,0.046602,-0.081584,0.061226,-0.128557,-0.119421,0.047364,-0.144565,-0.070060,0.055612,0.058126,-0.100707,0.065049,-0.141896,-0.117964,-0.142740,0.062252,-0.092138,0.066061,0.076050,-0.103355,0.077584,-0.093585,-0.139221,-0.102321,0.074189,0.037949,-0.154588,-0.039496,0.052059,0.083461,0.052227,-0.087967,0.075319,-0.056406,0.074878,-0.115152,0.101789,-0.097303,-0.148175,-0.129325,0.030538,-0.139247,-0.044058,0.028487,0.090375,0.049142,-0.071681,0.051504,
-0.086098,-0.071752,0.090364,-0.065685,-0.052643,0.089436,0.099435,0.107614,-0.076336,0.094124,-0.077869,-0.074098,0.092771,-0.058384,-0.054287,0.077276,0.091784,-0.073943,0.085405,-0.072376,-0.062532,-0.071538,0.070828,-0.061987,0.077730,0.070833,-0.053556,0.059726,-0.063060,-0.055178,-0.039512,0.060120,0.068527,-0.035308,-0.053316,0.080129,0.068536,0.072349,-0.058712,0.067299,-0.041234,0.075453,-0.056155,0.054767,-0.033138,-0.055840,-0.039336,0.064084,-0.041447,-0.048443,0.078110,0.068185,0.086872,-0.061101,0.074002,
-0.057642,-0.045419,0.068483,-0.052795,-0.001279,0.064377,0.071146,0.068403,-0.037649,0.088395,-0.069113,-0.049052,0.083573,-0.058150,-0.024720,0.074358,0.083293,-0.044757,0.094818,-0.063558,-0.058222,-0.048351,0.086401,-0.034801,0.088875,0.076856,-0.045130,0.078903,-0.024717,-0.046382,-0.036028,0.068696,0.047258,-0.054856,-0.008529,0.075989,0.064113,0.069061,-0.022880,0.080548,-0.005552,0.079675,-0.029846,0.072934,-0.025891,-0.041692,-0.037001,0.070487,-0.044196,0.004824,0.061231,0.064105,0.065427,-0.008866,0.057091,
-0.123675,-0.113270,0.085559,-0.121562,-0.076210,0.070381,0.089588,0.088534,-0.103182,0.091548,-0.116346,-0.120237,0.078152,-0.101735,-0.061778,0.061207,0.071579,-0.112459,0.091305,-0.120063,-0.103578,-0.116078,0.068197,-0.088564,0.054971,0.066435,-0.088448,0.061329,-0.079507,-0.089547,-0.081449,0.065767,0.066237,-0.092035,-0.068201,0.044931,0.072563,0.060574,-0.093650,0.052784,-0.067409,0.056992,-0.102288,0.064841,-0.085090,-0.112473,-0.079047,0.038981,-0.109235,-0.061478,0.059670,0.082805,0.068925,-0.083546,0.082332,
-0.087267,-0.071993,0.005898,-0.092083,-0.063023,0.011762,0.020737,0.007349,-0.074139,0.019289,-0.085889,-0.084246,0.004162,-0.103300,-0.062132,0.009179,0.008305,-0.080812,0.012114,-0.104130,-0.085308,-0.103515,0.009522,-0.078751,0.025788,0.004125,-0.085922,0.020093,-0.092484,-0.086037,-0.086321,0.033602,0.017671,-0.098167,-0.065783,0.010948,0.026315,0.021554,-0.086460,0.029304,-0.069969,0.017916,-0.077243,0.012261,-0.074405,-0.095913,-0.093511,-0.006917,-0.097375,-0.053222,-0.003783,0.012054,0.025533,-0.058400,0.019828,
-0.029521,-0.047530,0.044054,-0.000210,-0.022707,0.020820,0.036206,0.025954,-0.023797,0.028606,-0.007759,-0.006041,0.025427,-0.009366,0.005443,0.021882,0.002304,-0.011523,0.008722,-0.015293,-0.019189,-0.012375,0.022697,-0.005980,0.009004,0.027074,-0.011788,0.006418,-0.026969,-0.011853,-0.017003,0.040572,0.022404,-0.013150,-0.033344,0.017918,0.017944,0.008526,-0.022468,0.014740,-0.031996,0.002423,-0.016908,0.004282,-0.007020,-0.022590,-0.021526,0.024090,-0.008127,-0.020854,0.019299,0.023261,0.025717,-0.022743,0.027613,
-0.129545,-0.140776,0.050825,-0.142799,-0.103467,0.052123,0.073557,0.058462,-0.121159,0.061241,-0.137693,-0.133624,0.053321,-0.152552,-0.114867,0.066929,0.061943,-0.139022,0.063500,-0.150326,-0.142416,-0.150506,0.041685,-0.102269,0.054866,0.048099,-0.113402,0.036821,-0.125492,-0.130865,-0.130378,0.061364,0.027322,-0.138387,-0.091338,0.058748,0.051216,0.045587,-0.113206,0.044938,-0.090895,0.057634,-0.117021,0.053292,-0.103503,-0.123962,-0.129215,0.019187,-0.129444,-0.075523,0.034898,0.066672,0.054520,-0.083806,0.045700,
-0.069966,-0.043626,0.025532,-0.057292,-0.009789,0.030577,0.046095,0.054452,-0.031441,0.055942,-0.030737,-0.035476,0.046583,-0.045616,-0.001199,0.027460,0.029197,-0.026682,0.021941,-0.030710,-0.027329,-0.050324,0.022561,-0.015160,0.007423,0.034628,-0.025575,0.037931,-0.004808,-0.040962,-0.023077,-0.007784,-0.009329,-0.046221,0.018480,0.001780,0.019921,0.004244,0.009830,0.018690,0.009724,0.043742,-0.007604,0.027101,0.006765,-0.028112,-0.025575,-0.007307,-0.039118,0.016070,0.000475,0.012298,0.017299,0.004064,0.018222,
-0.065954,-0.058682,0.063896,-0.089535,0.022210,0.046154,0.084507,0.087122,-0.033445,0.089514,-0.069454,-0.048894,0.067014,-0.089697,0.005931,0.082427,0.077522,-0.022607,0.086790,-0.090978,-0.063706,-0.099920,0.100899,-0.059341,0.109853,0.113949,-0.073872,0.118997,-0.040364,-0.093389,-0.080627,0.093469,0.085323,-0.121277,-0.042849,0.088683,0.097613,0.113610,-0.062182,0.112803,-0.038463,0.126785,-0.092987,0.129406,-0.071969,-0.089934,-0.083010,0.089215,-0.098107,-0.018119,0.075966,0.099999,0.115480,-0.048082,0.086219,
-0.019280,-0.015084,0.079942,-0.013584,0.025860,0.088916,0.097370,0.099638,0.001884,0.096834,0.006676,0.020003,0.077833,0.004754,0.053245,0.085597,0.071209,0.020692,0.075958,0.013442,0.036188,-0.009611,0.083538,0.038161,0.065528,0.091380,0.029671,0.071893,0.056276,0.007809,0.046415,0.045419,0.047311,0.006702,0.068513,0.040026,0.055858,0.078626,0.027907,0.059333,0.060383,0.085145,0.021557,0.069894,0.043633,0.007667,0.031873,0.051442,0.012542,0.078671,0.031846,0.046086,0.059897,0.044275,0.068169,
-0.084857,-0.109378,0.083786,-0.067349,-0.068869,0.073875,0.086787,0.083573,-0.086663,0.085392,-0.083793,-0.065987,0.062708,-0.084488,-0.062181,0.059629,0.061879,-0.087554,0.083271,-0.060734,-0.044855,-0.073221,0.063578,-0.030730,0.051216,0.052971,-0.038667,0.043852,-0.035522,-0.046519,-0.030204,0.022892,0.017264,-0.068315,-0.013398,0.032392,0.028869,0.036304,-0.029847,0.039472,-0.012172,0.039386,-0.043145,0.056617,-0.029815,-0.045682,-0.051005,-0.003067,-0.057382,0.006941,0.005776,0.037044,0.021867,-0.004718,0.022131,
-0.129127,-0.122379,0.138791,-0.090333,-0.120973,0.132017,0.138091,0.129176,-0.119557,0.141587,-0.097576,-0.089309,0.131607,-0.060840,-0.086696,0.110096,0.127825,-0.101053,0.113194,-0.125354,-0.111395,-0.116807,0.127397,-0.123802,0.144527,0.128243,-0.124088,0.144551,-0.099530,-0.120061,-0.109224,0.144171,0.137201,-0.101555,-0.084981,0.128662,0.145937,0.141160,-0.122031,0.138090,-0.113718,0.142737,-0.121496,0.131298,-0.101104,-0.121257,-0.108325,0.112621,-0.106673,-0.075739,0.124797,0.119969,0.118050,-0.097211,0.131940,
0.024029,0.002717,-0.026638,0.003867,0.001279,-0.022063,-0.036447,-0.034614,0.003918,-0.020018,-0.003888,-0.006767,-0.042800,-0.022504,-0.014494,-0.020214,-0.015191,-0.003286,-0.011848,0.003704,-0.007176,-0.015870,-0.011761,-0.007338,-0.015795,-0.012262,-0.008562,-0.007856,0.000965,-0.016620,-0.024575,-0.012766,-0.023556,-0.031209,0.001103,-0.005593,-0.001663,-0.008175,-0.015165,-0.000309,-0.016956,-0.011691,-0.020368,-0.006869,-0.029227,-0.018713,-0.029074,-0.001301,-0.019410,-0.001450,-0.021218,-0.009894,-0.009502,-0.023302,-0.005493,
-0.009725,0.004555,0.009141,0.006577,-0.033263,0.004110,-0.005329,-0.014860,-0.027292,-0.011505,-0.004792,0.005799,-0.011076,0.004671,-0.031247,-0.009485,-0.005791,-0.006851,-0.002706,-0.012404,-0.022131,-0.004084,-0.005790,-0.056382,-0.003246,-0.016569,-0.036156,-0.005205,-0.040875,-0.029563,-0.045722,0.028221,0.031648,-0.013572,-0.069728,0.020350,0.037967,0.003037,-0.051970,0.004280,-0.060991,0.001466,-0.045148,-0.011009,-0.057128,-0.027700,-0.034069,0.035386,0.003259,-0.075651,0.042197,0.045126,0.027935,-0.054746,0.025916,
-0.065787,-0.079693,0.064947,-0.062334,-0.044689,0.060255,0.051108,0.055220,-0.065736,0.047471,-0.076665,-0.061509,0.054488,-0.085784,-0.084479,0.052717,0.062325,-0.067326,0.077645,-0.079883,-0.082695,-0.078202,0.088853,-0.105329,0.097604,0.083615,-0.109563,0.086596,-0.096351,-0.108639,-0.106447,0.086342,0.101190,-0.096327,-0.092597,0.095054,0.097692,0.094011,-0.103259,0.107503,-0.088593,0.099131,-0.117613,0.090616,-0.108361,-0.111746,-0.087344,0.090140,-0.110531,-0.083057,0.091183,0.109978,0.098074,-0.095573,0.087937,
-0.085576,-0.076791,0.061838,-0.068235,-0.054029,0.089063,0.077899,0.068493,-0.069407,0.068667,-0.061097,-0.067772,0.078379,-0.046232,-0.054086,0.073900,0.088921,-0.063833,0.085970,-0.046303,-0.053447,-0.059492,0.059686,-0.039232,0.035385,0.047559,-0.044778,0.047621,-0.037110,-0.045573,-0.025218,0.020733,0.034108,-0.034792,-0.005957,0.038537,0.015998,0.045330,-0.020256,0.036627,-0.014481,0.045690,-0.032278,0.036452,-0.025576,-0.043395,-0.041751,0.048946,-0.042304,-0.016255,0.027432,0.038015,0.039707,-0.013692,0.037282,
-0.102992,-0.099088,0.069210,-0.102940,-0.083516,0.066726,0.079959,0.047696,-0.103346,0.071349,-0.114096,-0.114547,0.058351,-0.126725,-0.118135,0.071814,0.070717,-0.120831,0.097444,-0.122112,-0.103662,-0.120734,0.053507,-0.108709,0.059421,0.058508,-0.104827,0.057567,-0.091773,-0.106302,-0.092862,0.046858,0.053461,-0.102589,-0.072937,0.051235,0.048760,0.037820,-0.085610,0.041886,-0.066350,0.040268,-0.104625,0.058379,-0.098227,-0.094120,-0.088651,0.037559,-0.104388,-0.068890,0.037014,0.059890,0.051327,-0.078328,0.062445,
-0.075258,-0.050007,0.068708,-0.066766,-0.058480,0.089480,0.077619,0.073844,-0.059807,0.073209,-0.047059,-0.045661,0.072958,-0.026872,-0.047390,0.050279,0.062819,-0.045433,0.070906,-0.024450,-0.027018,-0.012188,0.031529,-0.043386,0.029803,0.021147,-0.033881,0.040429,-0.025279,-0.000489,-0.009961,0.037282,0.042105,0.026134,-0.025066,0.034794,0.030118,0.021101,-0.021658,0.022804,-0.022844,0.016242,-0.004249,-0.009961,-0.018260,-0.006664,-0.007522,0.044398,-0.007017,-0.043390,0.045343,0.023284,0.037195,-0.045363,0.048153,
-0.068669,-0.055582,0.050195,-0.046699,-0.073027,0.054947,0.051105,0.039057,-0.073643,0.038519,-0.067978,-0.074831,0.061950,-0.063567,-0.076234,0.058018,0.057296,-0.091734,0.068034,-0.073328,-0.061916,-0.063460,0.042795,-0.082965,0.058830,0.036686,-0.059714,0.041147,-0.068344,-0.051683,-0.042600,0.040503,0.045697,-0.024651,-0.046468,0.049860,0.053466,0.035643,-0.059212,0.034575,-0.048610,0.021825,-0.050368,0.028975,-0.045619,-0.048765,-0.039697,0.032521,-0.041081,-0.064548,0.029188,0.028452,0.029760,-0.055851,0.047328,
-0.089956,-0.097507,0.020892,-0.073364,-0.111090,0.008461,0.012873,0.007100,-0.091300,0.002568,-0.080787,-0.086515,0.029647,-0.056543,-0.101768,0.013102,0.012935,-0.098514,0.015110,-0.081541,-0.081368,-0.074769,-0.012833,-0.078906,-0.004570,-0.016917,-0.067213,-0.003193,-0.079560,-0.067981,-0.074937,-0.006231,0.001133,-0.059902,-0.058148,-0.012036,0.012687,-0.012418,-0.067199,-0.000772,-0.088280,-0.023456,-0.073412,-0.002246,-0.077385,-0.085598,-0.075165,0.014946,-0.080423,-0.084352,0.013460,0.013607,-0.001383,-0.085488,0.010302,
-0.050078,-0.045765,0.018906,-0.034772,-0.056297,0.021168,0.024286,0.019896,-0.055363,0.009891,-0.047296,-0.054478,0.024072,-0.061388,-0.075688,0.020623,0.010940,-0.058492,0.008822,-0.062385,-0.050597,-0.063876,0.000587,-0.076864,0.030225,0.001781,-0.071337,0.012162,-0.068448,-0.063912,-0.079009,0.029982,0.033168,-0.047909,-0.067521,0.036219,0.032636,0.021778,-0.068050,0.017342,-0.068296,0.030812,-0.068108,0.000422,-0.068137,-0.060255,-0.053274,0.030964,-0.056943,-0.072330,0.042569,0.042987,0.035991,-0.075854,0.043451,
-0.031100,-0.029729,0.005192,-0.036109,-0.009588,0.018538,0.010299,0.013117,-0.005745,0.022141,-0.010035,-0.032490,0.010631,-0.006131,0.014025,-0.006511,0.003777,-0.003403,0.010325,-0.001377,-0.013637,-0.024624,0.002837,-0.011327,0.011452,0.007481,-0.000411,0.014468,0.003772,-0.012413,-0.018562,-0.001662,-0.008346,-0.008789,0.012743,-0.007389,-0.008843,-0.012111,0.011766,-0.019628,-0.009578,0.001800,0.011664,-0.014188,0.009658,0.011135,0.009236,-0.010573,0.000839,0.016485,-0.016325,0.010826,0.000471,0.024079,0.009866,
-0.063395,-0.087704,0.040028,-0.079057,-0.060770,0.058129,0.049434,0.046684,-0.058399,0.051573,-0.078619,-0.089146,0.033078,-0.084938,-0.056375,0.037992,0.059003,-0.088685,0.061499,-0.047487,-0.046568,-0.054549,0.024546,-0.043798,0.029133,0.016790,-0.044037,0.019229,-0.046548,-0.021282,-0.034592,0.018644,0.006317,-0.037002,-0.021098,0.000354,0.007977,0.015244,-0.028677,0.000422,-0.029424,0.008562,-0.028166,0.005822,-0.024430,-0.035245,-0.032963,-0.004139,-0.033658,-0.030173,0.014437,0.004067,0.011697,-0.032767,0.032546,
-0.020709,-0.001564,0.012028,0.005633,-0.016034,0.009534,0.014468,0.011070,-0.021384,0.010621,0.001868,-0.002005,0.006249,-0.001382,-0.009272,-0.002201,0.007196,-0.014048,-0.013499,-0.000323,0.000785,0.023375,-0.028405,-0.017407,-0.005641,-0.038255,0.006818,-0.024142,-0.003999,0.031474,0.020173,0.010210,0.013567,0.067014,-0.017366,0.006025,-0.004793,-0.016853,0.003847,-0.018004,-0.012914,-0.037961,0.025014,-0.054493,0.004570,0.024864,0.018868,0.008392,0.050887,-0.029726,0.017057,-0.004793,-0.003208,-0.014662,-0.000715,
-0.113105,-0.128024,0.103139,-0.096557,-0.101922,0.082169,0.099063,0.089265,-0.131330,0.099267,-0.117566,-0.111024,0.073655,-0.138931,-0.128877,0.090432,0.079782,-0.123185,0.106900,-0.126884,-0.114284,-0.111086,0.087700,-0.123707,0.103545,0.085182,-0.137252,0.091061,-0.124160,-0.117889,-0.108725,0.087421,0.100098,-0.104783,-0.110044,0.094319,0.088289,0.089307,-0.119201,0.087909,-0.095185,0.073110,-0.127525,0.093213,-0.119175,-0.118339,-0.117201,0.068321,-0.113275,-0.088340,0.096552,0.108271,0.098419,-0.111838,0.104644,
